file,category,language,expected,got,manip_type,confidence,correct
rasa_Hindi_Male_034_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_034_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_034_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_035_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_036_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_036_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_036_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_036_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_037_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_038_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_038_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_038_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_038_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_039_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_039_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_039_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_039_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_040_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_040_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_040_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_040_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_041_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_041_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_041_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_041_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_042_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_042_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_042_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_042_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_043_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_043_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_043_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_043_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_044_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_044_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_044_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_044_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_045_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_045_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_045_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_045_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_046_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_046_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_046_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_046_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_047_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_047_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_047_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_047_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_048_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_048_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_048_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_048_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_049_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_049_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_049_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_049_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_050_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_050_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_050_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_050_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_051_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_051_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_051_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_051_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_052_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_052_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_052_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_052_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_053_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_053_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_053_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_053_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_054_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_054_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_054_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_054_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_055_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_055_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_055_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_055_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_056_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_056_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_056_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_056_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_057_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_057_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_057_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_057_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_058_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_058_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_058_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_058_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_059_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_059_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_059_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_059_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_060_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_060_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_060_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_060_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_061_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_061_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_061_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_061_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_062_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_062_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_062_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_062_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_063_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_063_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_063_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_063_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_064_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_064_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_064_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_064_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_065_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_065_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_065_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_065_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_066_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_066_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_066_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_066_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_067_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_067_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_067_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_067_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_068_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_068_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_068_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_068_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_069_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_069_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_069_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_069_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_070_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_070_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_070_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_070_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_071_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_071_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_071_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_071_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_072_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_072_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_072_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_072_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_073_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_073_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_073_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_073_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_074_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_074_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_074_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_074_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_075_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_075_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_075_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_075_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_076_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_076_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_076_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_076_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_077_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_077_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_077_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_077_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_078_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_078_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_078_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_078_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_079_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_079_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_079_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_079_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_080_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_080_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_080_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_080_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_081_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_081_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_081_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_081_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_082_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_082_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_082_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_082_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_083_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_083_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_083_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_083_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,ADDITION,1.0,YES
rasa_Hindi_Male_084_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_084_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,0.999,YES
rasa_Hindi_Male_084_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_084_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_085_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_085_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_085_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_085_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_086_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_086_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_086_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_086_removal_start.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_087_removal_end.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_087_removal_mid.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
rasa_Hindi_Male_087_removal_random.wav,NR_removal,Hindi,SYNTHETIC,SYNTHETIC,REMOVAL,1.0,YES
